<?xml version="1.0" standalone="no"?>
<!DOCTYPE svg PUBLIC "-//W3C//DTD SVG 1.1//EN" "http://www.w3.org/Graphics/SVG/1.1/DTD/svg11.dtd">
<svg width="202" height="327.89350101538" version="1.1" xmlns="http://www.w3.org/2000/svg">
  <title>17 by 17 delta maze</title>
  <desc>17 by 17 delta maze generated by The Maze Generator Website (http://www.mazegenerator.net/).</desc>
  <g fill="none" stroke="#000000" stroke-width="2" stroke-linecap="round" stroke-linejoin="round">
    <line x1="123" y1="78.210235533030584" x2="134" y2="97.262794416288244" />
    <line x1="123" y1="154.4204710660612" x2="134" y2="173.47302994931883" />
    <line x1="134" y1="173.47302994931886" x2="123" y2="192.52558883257649" />
    <line x1="134" y1="211.57814771583415" x2="123" y2="230.63070659909178" />
    <line x1="134" y1="21.052558883257639" x2="145" y2="40.105117766515292" />
    <line x1="134" y1="59.157676649772945" x2="145" y2="78.2102355330306" />
    <line x1="145" y1="78.210235533030584" x2="134" y2="97.262794416288244" />
    <line x1="145" y1="192.52558883257649" x2="134" y2="211.57814771583412" />
    <polyline points="134,249.68326548234941 145,268.73582436560707 134,287.78838324886476" />
    <line x1="145" y1="1.9999999999999911" x2="156" y2="21.052558883257639" />
    <line x1="145" y1="40.105117766515292" x2="156" y2="59.157676649772938" />
    <line x1="156" y1="97.26279441628823" x2="145" y2="116.31535329954589" />
    <line x1="145" y1="154.4204710660612" x2="156" y2="173.47302994931883" />
    <polyline points="156,173.47302994931886 145,192.52558883257649 156,211.57814771583412" />
    <line x1="156" y1="211.57814771583415" x2="145" y2="230.63070659909178" />
    <line x1="145" y1="230.63070659909181" x2="156" y2="249.68326548234944" />
    <line x1="156" y1="287.78838324886476" x2="145" y2="306.84094213212245" />
    <line x1="145" y1="306.84094213212234" x2="156" y2="325.89350101538" />
    <polyline points="156,97.26279441628823 167,116.31535329954589 156,135.36791218280354 167,154.42047106606117" />
    <line x1="156" y1="173.47302994931886" x2="167" y2="192.52558883257649" />
    <polyline points="156,249.68326548234941 167,268.73582436560707 156,287.78838324886476" />
    <line x1="178" y1="21.052558883257639" x2="167" y2="40.105117766515292" />
    <line x1="167" y1="78.210235533030584" x2="178" y2="97.262794416288244" />
    <line x1="178" y1="135.36791218280354" x2="167" y2="154.42047106606117" />
    <line x1="167" y1="154.4204710660612" x2="178" y2="173.47302994931883" />
    <line x1="167" y1="192.52558883257649" x2="178" y2="211.57814771583412" />
    <line x1="178" y1="211.57814771583415" x2="167" y2="230.63070659909178" />
    <line x1="189" y1="40.105117766515292" x2="178" y2="59.157676649772938" />
    <polyline points="189,1.9999999999999911 200,21.052558883257639 189,40.105117766515292 200,59.157676649772938" />
    <line x1="200" y1="59.157676649772945" x2="189" y2="78.2102355330306" />
    <line x1="189" y1="78.210235533030584" x2="200" y2="97.262794416288244" />
    <polyline points="200,97.26279441628823 189,116.31535329954589 200,135.36791218280354 189,154.42047106606117" />
    <line x1="189" y1="154.4204710660612" x2="200" y2="173.47302994931883" />
    <polyline points="200,173.47302994931886 189,192.52558883257649 200,211.57814771583412" />
    <line x1="200" y1="211.57814771583415" x2="189" y2="230.63070659909178" />
    <line x1="189" y1="230.63070659909181" x2="200" y2="249.68326548234944" />
    <polyline points="200,249.68326548234941 189,268.73582436560707 200,287.78838324886476 189,306.84094213212245" />
    <line x1="189" y1="306.84094213212234" x2="200" y2="325.89350101538" />
  </g>
  <polyline fill="none" stroke="#ff0000" stroke-width="2" stroke-linecap="square" stroke-linejoin="round" points="112,1.9999999999999911 79,59.157676649772938 84.5,68.683956091401768 95.5,68.683956091401768 106.5,49.631397208144115 139.5,49.631397208144115 150.5,68.683956091401768 172.5,68.683956091401768 189,97.262794416288244 183.5,106.78907385791706 172.5,106.78907385791706 161.5,87.736514974659414 150.5,87.736514974659414 139.5,106.78907385791706 128.5,106.78907385791706 117.5,87.736514974659414 106.5,87.736514974659414 79,135.36791218280354 95.5,163.94675050769 117.5,163.94675050769 123,173.47302994931883 117.5,182.99930939094767 51.5,182.99930939094767 35,211.57814771583415 46,230.63070659909178 24,268.73582436560707 35,287.78838324886476 24,306.84094213212234 29.5,316.36722157375118 40.5,316.36722157375118 51.5,297.31466269049361 62.5,297.31466269049361 73.5,316.36722157375118 95.5,316.36722157375118 101,325.89350101538" />
</svg>
